chosen,rejected
Borro al cuartetero Rodrigo Bueno de la lista de el club de los 27 por el motivo que al inicio del articulo dice que el club es de rock n  roll y este músico no tiene nada relacionado con dicho genero. No veo la necesidad de que este ahí. Es un músico insignificante.,"Lamento como tú el manejo del asunto de la nacionalidad de Hidalgo y pienso como tú, una pena que no podamos contar contigo por un tiempo, espero que sea breve pero lo respeto. Me queda claro que mis compatriotas españoles pueden llegar a ser tóxicos en cuestión de su estúpido nacionalismo (nacionalismo de mierda que al fin y al cabo sólo representa a una mitad del país). Espero que vuelvas pronto se te echará de menos, un saludo, "
 Ya que este error parece ser transversal sería bueno que lo plantearas en el café. ,"ALQAEDA GENTE MUY MALA. Despues de la muerte de su lider Osama bin laden ,dejen de actuar tan cruel mente y que desaparezcan de una vez."
"Entonces de donde ha salido la frase:   Comentario dejado por Chocid, quien omitió firmarlo.Mauge   ","No me esperaba un artículo para esta canción cuaod hice click en  mierda . Lo  un MC rival  no me parece muy... correcto, pero bueno. Un saludo "
"Llegué al cantautor Emilio José por una canción titulada  Un Bolero , pero no lo veo citado en el listado de canciones que presenta el artículo. ¿Es posible ampliar esta información?","   ESO ES LO KE LOS THRASHEROS Y DEMASES ESTILOS MAS ANTIGUOS ODIAN, KE WEONES COMO USTEDES CREEN KE CON LLENAR ESTADIOS Y HACER MILES DE DISCOS AL AÑO ES BUENA MUSIKA, LAMENTABLEMENTE EN ESTE SISTEMA, TANTO EXITO SE DEVE A TANTA COMERCIALISACION DE LA MUSICA, UN EJEMPLO U2, ANTES DE KE LOS CONOCIERAN, BANDA COMPLETAMENTE POLITICA Y CRITICA SOCIAL, SE VENDE A UN SELLO, BUENA MUSIKA, PERO DONDE KEDO LA CONCIENCIA, Y EL BONO DANDOSELAS DE BUENO PASANDO LUKAS A LOS CABROS CAGAOS DE HAMBRE, NO VENGAN CON WEAS, NO SE CONSIDERA METAL PORKE EL METAL ES ALGO MUCHO MAS UNDERGROUND KE EL AGGRO, MAS IDEALISTA KISAS. OTRO PUNTO KE MOLESTA ES VER TANTO WEON  NAZI  DENTRO DE LO KE USTEDES CLASIFICAN COMO aggro  METAL , PURA MODA NO SIRVE LLENAR ESTADIOS SI LOS LLENAI DE POSEROS Y CUICOS CULIAOS...   "
"ay, que asco que da habermas, que me lo tengo que estudiar y no se que comparar de el y de kant, me tienen los dos hasta las narices","Le tengo echado el guante a uno, aqui esta su nombre    Su padre es un perro y su madre es maricona   , este tambien se merede la expulsion directa, tenlo vigilado. Saludos"
"De seguro que regreso. Aun tengo mucho que aprender de usuarios como vos. Un saludo Petronas y siempre será un gusto leerte,         17:58 9 oct 2016 (UTC)."," te insisto: no existe ningún vándalo llamado  remo y rómulo  que te persiga o moleste. Es producto de tu imaginación. Tanto consumo de drogas te están produciendo brotes psicóticos y conste que yo te dije  EMans, cortala con la falopa . Dejá de escribir en el tablón de Bibliotecarios  faltas de ética  porque los estás molestando, excepto a Marcelo que te cree porque también es psicótico, sino no sería un K que además conoce personalmente a la arquitecta egipcia asesina de Nisman, saludos. Gedeon de Jerusalem "
"Hola Ale, acabas de poner plagio en la página que acabo de construir ]]sociedad psicoanalítica de méxico]] Mira, yo construí la página www.spm.org.mx soy el autor de ambos textos. Es la primera vez que entro a wiki y no tengo experiencia. No sé qué hacer ???? Por favor dime que hago para recuperar el texto o para que no me vuelvan a etiquetar de plagio. Espero respuesta lan@att.net.mx","Primero insultas negando que sean 15 años para que al final admitas que si son, ahora sales con este nuevo insulto, (No hay nada oficial de que haya sido transferido a liGAY es mas Esteban Paz ya lo descarto así que deja de soñar.), quien al final si fe contratado. Es una tremenda lástima que ignorantes sin clase quiera modificar datos en una enciclopedia mundial."
"Hola, sólo quería informarles que sigo trabajando en acortar la sección del argumento, que como habíamos dicho todavía sigue siendo innecesariamente extensa. Por favor, tengan paciencia. Gracias!190.229.68.",ahora esta pata mierda que no ejecuta programas ms dos tambien con pantallazo rojo ademas del azul HIJOS DE PUTA CABRONES 5 AÑOS HACIENDO ESTA PUTA MIERDA DE SISTENA CABRONES JILIPOLLAS
Pero si en latinoamérica es peor. Aún recuerdo aquellos horribles comics mejicanos de Batman en el que decían Ciudad Gótica y Diario EL Planeta...,Ahora este chino hijo de puta que se pudra en la carcel y tambièn su hija gorda que lo unico que quiere es robar y hacenos mas pobres
"Comenzando veo que desde el titulo inicial este escrito esta mal desarrollado, ya que  doctrina bolivariana Chavista  suena a mensaje a titulo personal mas que mensaje con sentido informativo. Es mas despues que comence a leer el articulo me doy cuenta que se evidencia lo que quiero exponer. Hay que tomar en cuenta que en Venezuela existe un Socialismo por lo que opino que si se va a comentar sobre este punto, se debe comentar en la parte de socialismo y no en comunismo. Pienso que se deberia aclarar la diferencia entre socialismo y comunismo, ya que en el comunismo la empresa privada desaparecen y son manejadas por el estado y en el socialismo si existe empresas privadas.","No es cierto. Si no sabes el idioma, debes al menos documentarte antes de corregir a los demás: . O, al menos, leer el diccionario de la RAE. Es increíble lo ridículo de ese eufemismo sobre el sexo de las personas."
"Gracias por tu amable mensaje. Un saludo, SanchoPanzaXXI Tu mensaje a la Insula de ","Yo, de verdá, antes de aquel fatídico debate metía más artículos. ¡Estamos poseídos verdaderamente por una suerte musa lúdico-perra / y antienciclopédica! XD "
"Hola, Gallowolf. El artículo Tomas Alfredson que creaste le faltó gran parte de su traducción, al parecer la dejaste oculta para terminarla después y se te olvidó, son cosas usuales que suelen suceder. Le he puesto la plantilla  traducción incompleta  por si alguien más quiere colaborar en solucionarlo y creí correcto avisarte. ¡Saludos!. 12px|link=|alt=Psicólogo JOAN | ¿Conversamos? 19:00 22 abr 2018 (UTC)",¿Porque me borras mi pagina? es una obra de arte te gustaria que te la borren a ti solo porque a alguien no le gusto? CALLATE Y NO LA BORRES >:V
Esta es una traducción incompleta del homónimo de la la enWP. Carece de las 88 referencias que presenta el original.Sanador2.,"Tonterías las justas. Sabes perfectamente que paso de ti como de la mier**, así que no te hagas el graciosillo, que aquí todos sabemos que clase de wikipedista eres. En fin, continua (si quieres) con  tu loable función que realizas para sabotearme y ensuciar mi imagen . George McFinnigan 18px   plé   18:52 14 feb 2006 (CET)"
"Hola, ¿por qué eliminas categorías de sandwiches y en su lugar colocas nuevas? 15px15px 4lextintor | ¿Alguna duda? 01:39 14 oct 2016 (UTC)",sea como sea esta mal porque entras a ares y salen estos kudai de aqui... eso esta mal obviamente porque ya es dificil conseguir bajar la musica de kudai de europa imagina que mas se dificulta con unso tontos que usan su mismo nombre.
Hola Ecemaml. Se ha procedido a resolver la Reclamación 33 en la que se te mencionaba. Saludos. ,"Como me llegues a bloquear ya es que definitivamente asesino a la puta virgen, es que la voy a quemar viva, y le voy a meter un pollazo porque encima me va a chupar la polla, aparte de crucificar al puto Jesucristo. Me oyes y tu vas a ir detras te voy a matar hijo de la grandísima puta."
"Hola PoWaH, he visto que has creado un nuevo wikiproyecto sobre Almería. Espero que se forme un buen grupo de trabajo y que logreis dar a conocer esa estupenda tierra del oriente andaluz. He visto que entre vuetros objetivos, como es lógico, esta el mejorar el artículo Provincia de Almería. En el caso de que tengais pensado editarlo, me gustaría hechar un cable con lo que pueda. Un saludo vecino.","Necesito que corrijan un error, el nombre no es la lengua de las mariposasa, es la lengua de los hijueputas."
"Hola, Nihilo. Pues la idea del cartelito en la discusión del artículo es esa: que la gente que abra la discusión sepa que se está haciendo un artículo paralelo, y que pase a verlo y comentarlo. Pienso que es útil para que la nueva versión (que como bien dices NO necesariamente reemplazará a la actual) tenga una realimentación y quede lo mejor posible, de modo que el trabajo dé resultado. ¿No te parece? Saludos! 17:40 2 abr 2009 (UTC)",Eres un hijo de tu puta madre y en tu casa tu madre te parió a peos y no tienes botijoPepe 
"Esta página de discusión de ha salido de madre. Su contenido debe pertenecer exclusivamente al tema de la constucción del artículo. Todo aporte que contenga algo de la polémica veganismo - antiveganismo será eliminada. Por favor, no seguir añadiendo referencias, no es lo usual en las páginas de discusión. Entre otras cosas, porque cada aporte se añade al final, luego de , y has que estas constantemente cambiando esta lista de lugar.","Tomas Boy ya es entrenador de Cruz Azul ya pronto lo hará oficial la directiva del equipo una fuente confiable como Récord lo confirma asi que si vas a corregir algo hazlo con argumentos y que no salga a relucir tu ignorancia, saludos."
Gracias por el tiempo que le pusiste al artículo. Mucha suerte para tu CAD. Saludos.,"Lee e instrúyete, así abandonarás tu fanatismo e ignorancia y quizás logres ser una persona tolerante y respetuosa; aunque dudo mucho que alguna vez le hagas caso al análisis científico de la Historia."
"Le hice algunos arreglos a tu pagina  Ernest van den Driessche  te aconsejaria que creases la categoria porque lo puse adentro de  arte Naive  pero la categoria en si no esta creada aunque las categorias son para más de un articulo si creas más sobre ese tema, crea la categoria. saludos ",bueno amigos del sos les pido que fumiguen la carcel modelo de cucuta porque yego la enfermedad meringitis y los puede matar o dejar locos alos presos de la carcel modelo
"Seguro que en tu informe puedes retirar todavía las expresiones  asqueroso informe ,  repulsivo , etcétera... ","Ya llegan los tiempos en que esos monos extranjeros del Peñon deban de irse de Gibraltar.. Estamos de acuerdo que se fijó en Utrech la dichosa cesión a  perpetuidad , pero tb. se hizo lo mismo con Menorca, y hoy es Español, gracias a que fue reconquistada (aunque hoy, tb. está llena de los mismos monos en las playas...). Pero el caso es que los tiempos cambian, y más entre países, en teoría, aliados."
"Me parece que no se debería enfatizar en la condición de judío de este personaje, me parece que hubo una intencionalidad antisemita en quien redactó este artículo.","Y sos el mismo de acá también? Che, sos tucumano, vandalizaste a Mafores y Jarisleif... no me digas que sos Drinitol porque me muero. Si es así, no has madurado ni un toque. Qué mal nuestra sociedad... ( —"
"Nacido el 178 de Mayo de 1879 ya le media el rabo cerca de 20 cm, ahora vacila a Nicolas y se la casca de gratis."," SI NO DESBLOQUEAN ESTA PAGINA, CREAREMOS OTRA PAGINA COMO CLUB DEPORTIVO JORGE WILSTERMANN PARA PARARLE EL COCHE A ESTE SINVERGUENZA"
Agradeceria mucho pudieran orientarme donde podre encontrar un tutorial en español de WINE en lo posible para estupidos si alguien se apiada de mi porfavor envienme un correito a ahernandez@gmx.net gracias Arturo,"POR: JESSICA  TIGGER  UNAM CCH-NAUCALPAN, MATUTINO, CUARTO SEMESTRE, DEL GRUPO:40? DIA:09/04/2008 ESTAN INVITADOS TODOS AL EVENTO  FESTIVAL PREHISPÁNICO  QUE DARA MOLOTOV Y OTROS GRUPOS MAS. EN EL ZÓCALO CAPITALINO EL DIA 16 DE MAYO DE 2008. SE VA A PONER CHÍDISIMO YA QUE MOLOTOV ES UNA BANDA CHIDISIMA Y TOCA UNAS ROLAS PERRONAS. SERA GRATIS...AUNQUE NO SE MUY BIEN LA HORA. VAYAN PARA MENTARLE LA MADRE AL PINCHE SISTEMA QUE NOS REPRIME DE TODO Y EN ESPECIAL AL PINCHE PRESIDENTE..."
"Buenas,...y aqui está el meollo de la cuestion   (...) ese reglamento es el que todo ente que quiera oficializar un símbolo (escudo, bandera o emblema) debe seguir para que la Generalitat lo oficialice.  ...a nosostros no nos toca crear u oficializar blasones por lo que no deberias tener duda en la lectura, solamente si encuentras algun dibujo por ahí que contradiga el blason, entonces sí, usa ese reglamento para orientarte. Recuerda que nuestra mision es la de recrear los blasones de manera que se usen en wiki y que esta detenga la propiedad de sus derechos de reproduccion...por eso es importante el trabajo original nuestro...si hubieramos simplemente hecho bajadas de imagenes ya hechas, como se estaba haciendo en general hasta la llegada del taller y sin ningun tipo de revision o criterio, wiki no tendria más derechos que los de su uso. en su momento ya verás, wiki dispondra de practicamente un registro de escudos sin parangon en ningun otro tipo de publicacion, saludos, SanchoPanzaXXI Tu mensaje a la Insula de ",Cristiani ronaldo es un PATATA de mierda ijo deputa os contare una historia el 22 de maio lo pillaron con su cotche de mierda con 3 prostitutas i una puta bebido
"Con tantas tareas pendientes que tienes por hacer, porque no las terminas, en vez de estar poniendote en ser Juez de lo que deberia o no haber en la Enciclopedia... Cómprate una vida.",MESSI NACIDO EN CATALUÑA? QUIEN ES EL REVERENDO ESTUPIDO QUE MODIFICA LOS ARTICULOS AUN  SEGURO ? SI NACIO EN ROSARIO. SANTA FE. ARGENTINA
