chosen,rejected
"Administratif    Unité   . Le Gascon, unité administrative gérait bien son personnel. Carriériste    Commandement    Bâtiment chef de division, c était un commandement de  cap de veau  lourd. Culotté    Gros cul    (feu le cuirassé) Loin d être un gros cul, le Colbert n était pas non plus un mouille cul. Archaïque ou poétique    Nef   . Duquesne, nef grise qui de ton poisson labourait l Iroise, tout l honneur de mon temps. Maurice47 (d) ","S il y a quelqu un ici qui a fait perdre du temps aux contributeurs en bloquant toute modification n allant pas dans votre sens et en affirmant qu il y avait des sources sans les produire, c est bien vous. Vous vous ridiculisez. Matou91 (d) "
"Comme dis ailleurs, vaudrait voir pour vous calmer. Votre comportement d attaques personnels et juste intolérable. Boretti ",G baisé ta mère et je met le message en haut rien que pour te faire chier. LA BRANLETTE!!!!!! HUNH j aime bien la bagarre et les putes et G baisé ta mere
" N ayant pas la source à disposition, je ne sais pas si « le fait qu il méprisait les enfants nés de la luxure plutôt que de l amour » est néanmoins avéré (sans qu il n y ait de lien à faire avec sa gaucherie). ","Mon cher Cheep, je me suis fait un nouvel ennemi. Votre article sur Maryse relève davanatge de la feuille de chou que de l article encyclopédique. Enfin, vous habitez une région peuplée de chômeurs, de consanguins et de pédophiles. Pas de crise cardiaque, pépé. Sachez que ce qui a meurtri Maryse Joissains n est pas le verdict condamnant son mari à deux ans de prison avec sursis mais le suicide de son père relatif à ces accusations. Oubliez un temps vos griefs et rajoutez-le puisque votre âge avancé vous permet d Etre un admin. Enfin, sachez que Maryse ne porte pas la droite dans son coeur suite aux trahisons dont elle a été victime elle n est pas homophobe mais réprouve comme tout citoyen le comportement dévoyé de ses adjoints. Que Salord aille voir des prostitués (il n y a pas de e), tout comme vous le faites, est son droit mais qu il promette des emplois publics payés avec l argent de nos (et de mes) impôts est scandaleux."
"Bonjour. Je te signale qu il ne faut pas déplacer d article par copier-coller, comme tu viens de le faire pour Markus Naslund >>> Markus Näslund, car cela casse l historique de l article. Il faut utiliser pour cela l onglet  Renommer . Toutefois, ça n a rien de « dramatique » puisque, dans le cas présent, comme je t ai vu faire, j ai immédiatement rectifié le tir par quelques petites manipulations, et l article est bien à sa place légitime, cette fois avec l historique qui convient. Toutefois, comme cet onglet n est pas encore opérationnel pour toi en raison de ton inscription récente, si jamais tu as d autres déplacements de ce type à effectuer, il est préférable, tant que cette fonction ne sera pas activée (ça peut prendre trois ou quatre semaines), de demander à un autre utilisateur de faire le déplacement pour toi (en donnant la raison). Tu peux le faire auprès d un utilisateur de ta connaissance, ou en postant un message sur le Bistro ou encore dans Wikipédia:Requêtes aux administrateurs. | "," Et j en ai rien à faire, j ai dit que j arrêtais donc votre blocage à deux balles me laisse indifférent. C est terminé et comme le dit Trafalguar nous allons laisser cette encyclopédie  gangrenée par certaines personnes qui pratiquent la suspicion et la délation à outrance  vive la démocratie, ou plutôt la dictature. Vous n êtes que des idiots et je vous emmerde. Me bloquer 15 ans, Génial, heureusement que vous n êtes pas payés pour votre connerie, car vous seriez millionnaires. Quant à l administrateur  inconnu  quel courage!! Allez bonne bourre les  no-life  !! Loic182 (d) "
"Il ne me posera aucun problème de révéler mon identité et prouver ainsi que ce que vous dites est inexact, s il faut en arriver là.","Salut, Vu le style de ses commentaires sur le bistro, j aurais dit HDD ou Powermonger, m enfin après tout ça n a guère d importance un chieur de plus -) "
"Haha, on t a démasqué, faux-nez de Xavier Lemoine ! Ne sentirait-on pas une pointe de machisme hétéro-centré dans le fait de nous refuser, moi et Ceridwen ? Je contacte fl0 de ce pas pour voir ce qu elle en pense. Manuel Menal ","Salebot est un sale bot... L humain qui est la source de la révocation intempestive de ma modification est l auteur du contenu. Contenu que j ai déplacé, son auteur a largement eu le temps de voir la page de discussion mais n a pas jugé nécessaire de me répondre.89.159.21.91 (d)  OK. Comme Salebot s est fait révoquer par Sebleouf, il s est rendu compte de sa bavure. "
"Le Pastafarisme est une vraie fausse religion, et a donc de vraies fausses prières, de vrais faux dieux, et de vrais faux dogmes. Jean-Christophe BENOIST (discuter) ","Mais enfin, Racconish, il n en aura rien à f***** de ce message. Selon quel principe de wikipédia faudrait-il discuter avec cette personne qui n est pas là pour développer une encyclopédie mais juste pour se défouler. Pour insérer 1 image, il va falloir discuter une journée ? Et négocier chaque phrase ? C est cela que tu suggères de faire ? MrButler (discuter) "
"Bonjour    2A01:CB19:84E2:6100:EC1D:5593:8CD8:C2D7   , Merci de ne plus effectuer de modifications    non encyclopédiques    sur Wikipédia, car cela est considéré comme du    vandalisme    et un administrateur pourra vous empêcher d écrire sur l’ensemble de Wikipédia.   Si vous voulez vous familiariser avec l encyclopédie, un    livret d accueil    et le    sommaire de l aide    sont à votre disposition. Vous pouvez aussi demander de l aide sur le    forum des nouveaux   .   ~ Antoniex   (discuter)   ","Tu sais quoi ? Tu m emmerdes. Na. Troisième jet en ligne. Tu en penses quoi ?    Mandrak    (Discuter), en ce "
"Je suis l auteure de cette page et je souhaiterai la supprimer mais je ne sais pas comment m y prendre Message déposé par Hbelaribi (discuter)  bonsoir. Attention ! Il ne faut pas s y prendre de cette manière. En effet, ces suppressions peuvent amener à un blocage de votre compte pour    vandalisme   . Néanmoins, je peux vous proposer d ouvrir un débat quant à l admissibilité de cette personne via une procédure de page à supprimer. Bonne continuation,    Mathis73       (discussion)    - ."," Je m insurge ! Je n est pas dit que c était un vieu con, j ai cité Brassens ! Libéral "
"Comme demandé, j ai corrigé le code pour tes boîtes d utilisateur. C était une simple question de majuscule. — ","De plus dans l Islam tu dois chasser ce qui te volent, le combat ne fait que commencer et Israel sera détruite ainsi que leur merde de crétin d américains sois en sur"
"Bonjour, 86.220.54.206, et bienvenue sur Wikipédia, l’encyclopédie libre et gratuite. La page        que vous avez créée vient d être supprimée par l administrateur Coyote du 86 avec le commentaire «   Vandalisme : contenait avant blanchiment « Pauvre fille nul et voleuse d amie. Connasse pute salope. Pauvre pute faisent les trottoirs.Manon Lebon la fille la plus salope qu on puisse trouver. »   ».    Ne recréez pas cette page vous-même.    Si vous tentez de la recréer, elle sera automatiquement blanchie par Salebot.   Si ce message est présent sur votre page de discussion et que vous ne comprenez pas pourquoi, il est vraisemblable que votre fournisseur d accès internet utilise des adresses dynamiques, et que l adresse que vous utilisez actuellement a été utilisée autrefois par quelqu un qui a détérioré le contenu de Wikipédia.   (bot de maintenance) "," Faire un article sur un tel sujet, franchement !? C est quoi Wikipédia ? Une poubelle intellectuelle ? Hélas, j ai bien peur que oui...    > IP... et après clôture du vote!    Eh bien maintenant, les enfants, Wikpédia.fr, participe à la banalisation du porno. C est-à-dire à l abrutissement de masse. Mais il est vrai que la sous-culture porno, fait partie de la pensée unique protégée par la gôche caviâr.    > IP... et après clôture du vote!   "
" n y prête pas attention, c est le retour d un contributeur banni (pour avoir refusé de se conformer aux règles de sourçage et de savoir-vivre et pour ses passages en force) ; cf. Wikipédia:Faux-nez/Lurulu. J ai bloqué l IP qui a vandalisé l article et Lomita a bloqué celles intervenues sur ta Pdd. N hésite pas à bloquer toi-même, de nombreuses explications lui ont déjà été fournies. Bonne continuation, —    Jules      Discuter   ","Salut, je préfèrerai d avantage me faire démonter le cul par un troupeau d éléphants sous viagra. Cordialement, Lilyu (Répondre) "
"Je sais, je sais, pour vous les alters, un sommet du FSE sans Tariq Ramadan ou Youssef al-Qardawi, c est pour ainsi dire un sommet de fachos... Très réussi, l athéisme à la Marx ! Frank Renda ",Est-ce que ma femme est conne parce qu elle lit des journaux d extrême droite? Zaranda (d) 
"Tiens mon grand, au lieu de faire des grands paragraphes très intéressants et alambiqués, va dont faire une heure de LiveRC maintenant, et pas en 2007. Tu vas voir qu on peut tout à fait se permettre d être tout mignon tout gentil et d expliquer à chaque petit gamin de 12 ans qui vient rajouter son CD favori en une phrase ce qu est wikipédia. Discussion close. Je n ai aucune envie de la continuer, ça s appelle de la sodomie de diptères.","Docteur Cosmos va chier vieux batard de mes couilles, branle ta race de porcs va vider ta mère aux chiottes. Dans ta cervelle t as un clitoris de meuf sale connard va baiser les chiens gros fils de pute je t enmerde. Nique tes couilles sale enfoiré, je vais te sodomiser merdeux! moi tu sais qui je suis hein? Je suis l utilisateur Sulandav bolqué au mois de février par ce batardeau d Hégésippe de mes couiles, et L Yagami c est mon faux nez gros enculé va chier, va niquer les cullottes courtes gros vaseur de vulvus vaginales! gros peteur transsexué! pd! broyeur de vagins. tu te prends pour qui chiasse? je te tuerai gros branleur handicapé des testicules on va te tuer dans ton bain à n5 haures du mat demain. j ai ton adresse fils de chacal. Adieu ce soir tu souperas chez Hadès gros porc"
"Cette remarque est injustifiée et    désobligeante   , tu n as qu à jeter un œil sur mes contributions. Dans la mesure où j en comprends le sens, je fais la maintenance complète des ébauches d articles que je croise... Cordialement. Efbé ","Pour la enième fois, il n y a ni   insulte   ni   insinuation   juste des   faits  . Cela fait des dizaines de fois que vous intervenez sur cet article à seule fins militantes. Vous   niez   la réalité de l état de la science par tous les moyens. C est honteux et malhonnête. Vous êtes une perte de temps~: je ne vais pas gaspiller davantage le mien à répondre à votre guerre d usure et vos escarmouches POVs. Je l ai assez fait à longueur de pages. Mogador ✉ "
"Bonjour, pour information, j ai vu ta demande de source sur les dernières modifs qui ont été faites à l article. Plutôt que de laisser des chiffres récents non sourcés il m a semblé plus pertinent de revenir aux chiffres de 2007 qui eux étaient sourcés. Symac (d) ","J en reviens pas que des culs pincés osent, même poliment, te conseiller sur ce que tu dois faire. Je ne peux que leur conseiller de s occuper de leurs fesses et de laisser les autres vivre leur vie. Les imams et les curetons, même en herbe, n ont rien à foutre sur un espace dédié au partage de la connaissance, qu ils s occupent donc de continuer à violer leurs enfants de coeur en toute impunité et nous lâchent un peu les miches. daniela "
"travaux de qualité tu parles !! Je crains m être trompé (en 2012 = prescription), il s agit probablement sur la photo de Chrysolina sanguinolenta. Comment modifier le titre de la photo si mon erreur est avérée ? Comment le signaler aux wiki étrangers qui m ont fait confiance. Putain je suis dans la merde !Jean.claude ","Putain j ai commencé à corriger les fautes dans le début de la discussion, mais il y en tellement que je me suis découragé. C est juste une discussion, mais si des enfants vous lisent, il ne sauront jamais écrire correctement en français. Amicalement,"
