chosen,rejected
"The unicorn party of america 

I lol'd at the topic... Is it possible that you could send me a copy of the now deleted article?","Please don't quit 

You probably won't see this but DON'T QUIT!!!!!!!!!!!!!
You're letting the cunts win. Make the articles the way they should be.
We need to keep on editing and revert them over and over because they won't stop.
What else can we do? Don't let Wikipedia be like what's happening in real life. 
At least you tried. I salute you. 
Alex"
""" 
 :Very much agreed. We're not out to get you. If it would help to discuss how the """"original research"""" idea works, I'm also happy to talk it through.   """,Calling me a joke is not a personal attack? Hypocrite! 12.176.152.194
"You appear to be gone, but ...
Thanks for the explanation you added to the Edinburg, Texas page. When I saw it previously, it made no sense to say Edinburg was named in honor of Chris Filoteo. Your clarification that it was named in honor of someone from Edinburgh, Scotland put everything right.","You are not C Thomas, you are Jemmy H. You were banned for being disruptive, arrogant and obnoxious. If any Moderators would like to check this guys history then they will see this. 

 You are continuing from where you left off by starting the same theme over again by removing things that should be on the Wigan page. I am putting 'The Verve' back where it should be as this has been discussed to death. I would also like to point out that I think you are the biggest idiot in the history of mankind."
"Beavis and Butt-head need their own character pages 

I don't understand why separate pages are made for other minor characters, yet Beavis and Butt-Head don't have their own separated character pages here, someone should get on it.","You Republic of Turkey and supporters therof are amongst the most xenophobic people I have come across, and you have the nerve to take ME to task? Shame on you.()"
"Rutgers revert 

I agree with your revert. I accidentally edited Wikipedia's entry instead of EncylopediaDramatica.com's Rutgers entry. 

My mistake. 
Now feel free to shut up and continue moderating. My edits were hilarious beyond comprehension.","Oh go fuck yourself and stop stalking my page, you twisted bag of wank."
""": I really wanted to keep myself out of this for the majority but now I have to comment again. WT101 has been piling me up with a lot of emails regarding unblocking and admin support, now I see this hideously embarassing log in front of me, I should have know better not to talk about this in the first place, WT101 shouldn't make other users suffer like me to do his dirty work, I've recieved a grad total of 88 emails following his unblock, some of which kept me up at night. The incredible stress he has given me is unimaginable, brining him to the IRC was stupid of me to do in the first place, I only wanted a proper talk with him rather than flooding me with relentless emails. I cannot apologize but admit that I was a complete idiot at the time, I would like to know when that conversation took place, but I am of the firm belief that it was the middle of July. With all the emails I was getting in the middle of night, at work, eating lunch, trying to take a break, makes it impossible for me to live my life being pushed to the brink of insanity. Akmeemana  

""","fack you men for reall,, selfish of shit"
"""I'm actually glad you kept it in here, at least, because that's actually useful.  I don't see it as information - those who understand that """"mumbo-jumbo"""" can find a lot of meaning in that.   

 ""","Over here, Q.! 

This is my 3rd and last post: you should have a gander at the editing history of the stupid-ass Anorak article. Is that what you people here defend? Is that THE WIKI that everyone worships? Some bunch of petty little teenagers you all turned out to be: damaging good work just because I did it.75.21.103.28  I was Djathinkimacowboy"
"Actually, looks like it got deleted before I could finish there. What templates where you using?","""

 DILDO! 

Just so we're on the same page then, you're less of a man.  The Marine Corps should've been DISBANDED COMPLETELY after World War II.  We do the exact same thing the Army does, and act like we're hardasses, which clearly by you taking offense to a comment posted on the internet, is not the case.  Go back to your air-conditioned office and push my DD214 thru you fucking POG.  And MCMAP, once again, I've seen better karate skills by 7 year olds in a FREE class at the YMCA.  I'm sorry I'm not acting like a gentleman on a web based encyclopedia edited by nerds sitting in the internet center in Kuwait.  I'm glad that you're collecting combat pay to sit over in Kuwait (or Al Asad because apparently there's a war still going on at THAT base that I didn't know about) on your """"combat deployment"""" to edit wikipedia on your NIPR net that you have running straight to your 2 man air conditioned room.  I bet you feel real fucking proud that you collect the same amount of pay as the ones doing the hard work like the grunts.  Rest assured knowing that you weren't man enough to take on a real job in the Marine Corps.  Sleep tight knowing that some poor fucking boot Lance 03 is on fucking post for you 6 on 6 off so your fucking POG ass doesn't have to."""
Hi Everybody! I look foward to contributing to Wikipedia.,I am glad your nigger ass has been retired.
", Episode 68
  03:06, 30 July","== Bleah! == 

   Why did you delete article about Fetish Second skin? 
 You are just a stupid goat and son of a bicth. 
 Sad that i can't come and kill you."
"""

Artists whose work displayed by Grove mislabeled as 'members'

Dozens of artists who appear to have no connection to the Grove apart from having their art displayed by it are listed as """"members."""" These include Samuel Brooks, Norton Bush, G. Cadenasso, Paul Frenzeny, Percy Grey, Christian Jorgenson, Larenzo Latimer, Xavier Martinez, Daniel O'Connell, Gorttado Piazzoni, Granville Redman, William Ritschel, Julian Rix, H.E. Smith, Jules Tavenier, Frank van Sloun, Virgil Williams, and Theodore Wores. The """"source"""" for all of them being members is a broken link on the fine arts website of Saint Mary's university. I searched around the website and found a link that indicates only that the the works of the above artists were displayed at the Grove. However, the link gives no indication that any of them were """"members"""" of the Grove. 
This is an obvious violation of WP:V/WP:NOR. I tried to remove it and provided my rationale but got reverted without explanation. I would appreciate some comments on this.""",DJ Robinson is gay as hell! he sucks his dick so much!!!!!
